text,label,episode,season,ids,is_train
um gram um can i see the pictures of my dad again,6,0209,02,6510,True
oh oh sure sure uh uh how come,0,0209,02,6511,False
just you know to see um,6,0209,02,6512,True
oh sure yeah this is the one of you father in a meadow and uh helping a little boy fly a kite and here he is at a graduation another graduation another graduation,0,0209,02,6513,True
ok is this really my father,6,0209,02,6514,True
is it really your fa i can't well of course it is,0,0209,02,6515,True
ok i smell smoke maybe that's because someone's pants are on fire,6,0209,02,6516,True
ya know in all the years that we have been grandmother and granddaughter you have never lied to me,6,0209,02,6517,True
alright that is not your father that's just a picture of a guy in a frame,0,0209,02,6518,False
alright so what he's not a famous tree surgeon and then i guess ok he doesn't live in a hut in burma where there's no phones,6,0209,02,6519,True
last i heard he was a pharmacist somewhere upstate,0,0209,02,6520,True
ok that makes no sense why would the villagers worship a pharmacist,6,0209,02,6521,False
honey,0,0209,02,6522,True
anyway that's all i know that and this this is the real him,0,0209,02,6523,True
ya know i remember my father all dressed up in the red suit the big black boots and the patent leather belt sneakin around downstairs he didn't want anybody to see him but he'd be drunk so he'd stumble crash into something and wake everybody up,4,0209,02,6524,True
well that doesn't sound like a very merry christmas,1,0209,02,6525,True
who said anything about christmas,4,0209,02,6526,True
hey anyone hear from phoebe yet,2,0209,02,6527,True
yeah i know exactly what she's goin' through,5,0209,02,6528,True
how do you know exactly what she's going through,3,0209,02,6529,False
she told us,5,0209,02,6530,True
so whaddya got there monica,4,0209,02,6531,True
just some stuff for the party,3,0209,02,6532,True
yeah what're you guys doin' here aren't you supposed to be christmas shopping,2,0209,02,6533,True
you guys haven't gotten your presents yet tomorrow's christmas eve what're ya gonna do,3,0209,02,6534,True
don't you have to be claymation to say stuff like that,4,0209,02,6535,True
oh by the way mon i don't think the mailman liked your cookies here are the ornaments your mom sent,1,0209,02,6536,True
well maybe the mailman liked the cookies we just didn't give him enough,3,0209,02,6537,True
monica pigeons learn faster that you,5,0209,02,6538,True
hey rach you know what i think i think i know what'll make you feel better how 'bout you make a list about me,2,0209,02,6539,True
wha forget it ross no i am not gonna stand here and make a list of,1,0209,02,6540,True
c'mon rachel,2,0209,02,6541,False
see there you uhh alright ya you did what i said,2,0209,02,6542,True
yeah and you know what you're right i do feel better thank you ross,1,0209,02,6543,False
yeah um in albany can i have the number of frank buffay ok um in ithica alright um saratoga oneonta alright you know what you shouldn't call youself information,6,0209,02,6544,False
hello grandma if that is in fact your real name,6,0209,02,6545,True
c'mon now phoe don't still be mad at me how's it going,0,0209,02,6546,True
well not so good upstate's pretty big he's pretty small you do the math,6,0209,02,6547,True
well i think you're better off without him oh honey i know he's your daddy but but to me he's still the irresponsible creep who knocked up your mom and stole her gremlin,0,0209,02,6548,True
no i just just wanted to know who he was ya know,6,0209,02,6549,True
i know ok i wasn't completely honest with you when i told you that uh i didn't know exactly where he lived,0,0209,02,6550,False
whattaya mean,6,0209,02,6551,True
he lives at 74 laurel drive in middletown if you hit the dairy queen you've gone too far you can take my cab,0,0209,02,6552,True
now remember nobody else drives that cab,0,0209,02,6553,True
uh huh got it ooh i'm gonna see my dad wish me luck grandpa commercial,6,0209,02,6554,True
phoebe here with the cab yet,5,0209,02,6555,True
yeah she she brought the invisible cab hop in,4,0209,02,6556,False
well she better get here soon the outlet stores close at 7,5,0209,02,6557,True
hey don't worry i figure it'll be 2 hours to phoebe's dad's house they'll meet they'll chat they'll swap life stories we'll still have plenty of time,4,0209,02,6558,True
can you believe this in like two hours i'm gonna have a dad eeeshk,6,0209,02,6559,True
eeeshk,4,0209,02,6560,True
alright here you have to hold this,6,0209,02,6561,False
ok brake left gas right,4,0209,02,6562,True
uh huh yeah that's my cheat sheet,6,0209,02,6563,True
where's my seat belt,4,0209,02,6564,True
oh no no that side doesn't have one the paramedics had to cut through it,6,0209,02,6565,True
c'mon just tell me please please,2,0209,02,6566,False
for the sixteenth time no i do not think you're obsessive,3,0209,02,6567,False
oh gosh it's hot in here,1,0209,02,6568,True
rach get the heat ross could you turn the heat down please,3,0209,02,6569,False
sure by the way there's a difference between being obsessive and,2,0209,02,6570,False
ross the heat,3,0209,02,6571,True
fine ok heat heat heat and i'm the obsessive one ok this way is on so this is,2,0209,02,6572,True
did you just break the radiator,1,0209,02,6573,True
no no i was turnin' the knob and and here it is,2,0209,02,6574,True
it uhh it won't go back,2,0209,02,6575,True
i'll call the super,1,0209,02,6576,True
here let me try,3,0209,02,6577,True
oh oh that's right i forgot about your ability to fuse metal,2,0209,02,6578,False
hey it's funny's cousin not funny,3,0209,02,6579,True
no if he doesn't like our cookies too bad i am not gonna be blackmailed look if worse comes to worse it gets a little warm we'll call it a theme party,3,0209,02,6580,False
ooh this is it 74,6,0209,02,6581,True
oh so that's what this is for,4,0209,02,6582,True
wow this is it i'm gonna meet my dad this is like the biggest thing ever huh,6,0209,02,6583,True
ok here i go i'm goin' in,6,0209,02,6584,True
ok here i go here i go i'm goin',6,0209,02,6585,True
hi welcome to our tropical christmas party you can put your coats and sweaters and pants and shirts in the bedroom,1,0209,02,6586,True
it's hard to tell because i'm sweating but i use exactly what the gel bottle says an amount about the size of a pea how how can that be too much,2,0209,02,6587,True
ice ice ice squares anyone take a napkin alright,3,0209,02,6588,True
monica monica your guest are turning into jerky ok,2,0209,02,6589,False
really i'm perfectly comfortable hey hey hey get in line buddy i was next,3,0209,02,6590,False
mr treeger,1,0209,02,6591,True
uhh you said there was a party,0,0209,02,6592,True
oh yeah well hey welcome to our sauna,1,0209,02,6593,True
ahh is it hot my body always stays cool probably because i have so much skin hey cheese,0,0209,02,6594,True
alright alright here's the chance monica give him cash rachel give him your earrings something now anything,2,0209,02,6595,True
no i will not cave,3,0209,02,6596,False
alright alright you know how you say i never seize the day well alright even though he's your super i'm seizing mr treeger here is 50 bucks merry christmas,2,0209,02,6597,True
oh wow i didn't get you anything here's five back,0,0209,02,6598,True
no no no that that's your christmas tip alright oh hey do you think there's a chance you could fix that radiator now,2,0209,02,6599,False
no can do like i told the girl i can't get a new knob until thursday,0,0209,02,6600,True
ross,3,0209,02,6601,True
looks like he's playin' baseball,3,0209,02,6602,False
you mean hardball,2,0209,02,6603,True
whatever,3,0209,02,6604,True
what'cha gonna' do,1,0209,02,6605,True
excuse me i'm seizing mr treeger here's another 50 happy hanukkah will uh will this help with the knob getting,2,0209,02,6606,True
no the place is not open 'till tuesday am i not saying it right,0,0209,02,6607,False
so wait you really did like my cookies,3,0209,02,6608,True
oh yeah they were so personal really showed you cared,0,0209,02,6609,False
nice seizing gel boy,1,0209,02,6610,False
so uh is this uh mistletoe,0,0209,02,6611,False
huh huh no act no uhh that that is basil,1,0209,02,6612,True
ahh if it was mistletoe i was gonna kiss ya,0,0209,02,6613,False
huh hoo yeah no it's still basil,1,0209,02,6614,True
how far'd ya get,5,0209,02,6615,True
mailbox,6,0209,02,6616,True
phoebs what's goin' on,5,0209,02,6617,False
no it's just like ya know it's a whole mess of stuff ya know it's like yesterday ya know my dad was this like famous burma tree surgeon guy and ya know now he's a a pharmacist guy and,6,0209,02,6618,True
well maybe he's maybe he's this really cool pharmacist guy,5,0209,02,6619,True
yeah maybe yeah you know and and i'll knock on the door and and he'll hug me and i'll have a dad ya know and i'll i'll go to his pharmacy and everyone will be really nice to me because you know i'm franks daughter,6,0209,02,6620,True
well so why not go knock,4,0209,02,6621,True
phoebs that's ok you took a big step today,5,0209,02,6622,True
yeah and someday when you're ready you'll make it past the hedges,4,0209,02,6623,False
yeah and when you do he'll be lucky to have you,5,0209,02,6624,False
you guys i'm sorry about your shopping,6,0209,02,6625,True
oh that's ok we'll figure something out,4,0209,02,6626,True
uh listen phoebs i know you're not goin' in there but do you think it'd be alright if i went in and used his bathroom oh that's fine never mind cool snow kinda like a blank canvas,5,0209,02,6627,True
ho ho ho holy crap is it hot in here,4,0209,02,6628,False
really hey you mind if i turn the heat down,5,0209,02,6629,False
hey we could have used that kind of thinkin' earlier,3,0209,02,6630,True
hey phoebs how'd it go,2,0209,02,6631,False
oh i couldn't go in,6,0209,02,6632,True
yeah yeah no it's ok because i mean i know he's there so that's enough for now,6,0209,02,6633,False
