text,label,episode,season,ids
did they mention that i'm rubber and you're glue,1,0911,09,42722
gavin ralph loved your ideas,0,0911,09,42723
rachel i see you've met gavin i must say when you left us we weren't sure what we were gonna do but then gavin to the rescue super gavin,0,0911,09,42724
that's great so now super gavin when i come back where are you planning on flying off to,1,0911,09,42725
well that's up to mr zelner i'm sure he will make the right decision,0,0911,09,42726
oh wow super ass kissing power,1,0911,09,42727
incidentally when are you coming back,0,0911,09,42728
today,1,0911,09,42729
you said two weeks,0,0911,09,42730
no i said today see for a superhero not so much with the listening,1,0911,09,42731
hey so what did he say,6,0911,09,42732
"well he can be a little rough around the edges so i'm gonna replace a word he used a lot with the word ""puppy """,5,0911,09,42733
"""if your puppy friend doesn't get her puppy act together i'm gonna fire her mother puppy ass """,0,0911,09,42734
i'm sorry i can't do this i'm not an actor,6,0911,09,42735
that's right you're not you're a nurse you're nurse with tray,5,0911,09,42736
joey,6,0911,09,42737
no no nurse with tray doesn't know joey she doesn't have time for friends she gets in that operating room and she carries that tray to the doctor because if she doesn't people die,5,0911,09,42738
who dies,6,0911,09,42739
man with eye patch you get in there and you do your job,5,0911,09,42740
okay let's try this one more time,0,0911,09,42741
hang in there man with eye patch your tray is coming,6,0911,09,42742
and action,0,0911,09,42743
yes i did it i nailed it yay what's next,6,0911,09,42744
the rest of the scene,0,0911,09,42745
okay from the top people,6,0911,09,42746
listen sudden change of plans my maternity leave just ended they told me that if i didn't come back today they were gonna fire me,1,0911,09,42747
what no that's illegal i'm gonna have the labor department down her so fast they won't even,2,0911,09,42748
alright alright calm down norma rae they didn't actually say that i'm just afraid if i don't come back right now this guy's gonna try to squeeze me out,1,0911,09,42749
what about emma we don't have a nanny,2,0911,09,42750
i know you know we're just gonna have to figure out a plan tonight can you please just take care of her for today,1,0911,09,42751
absolutely just give me your breast and we'll be on our way,2,0911,09,42752
come on i don't know what else to do,1,0911,09,42753
fine fine we'll have fun won't we yes we will yes we will,2,0911,09,42754
ross,1,0911,09,42755
you're pretty,1,0911,09,42756
whatever i decide to do i'm gonna be starting a career from scratch it's gonna be a while before i make a living at it maybe now is not the right time to be starting a family,4,0911,09,42757
so you have to tell monica you don't want to have a baby right now,2,0911,09,42758
okay it's baby time pants off bing didn't see you there geller,3,0911,09,42759
yeah ross is here so,4,0911,09,42760
yeah and i was really hoping that i could hang out what do you feel like doing,2,0911,09,42761
we're gonna have sex,3,0911,09,42762
i don't feel like having sex maybe we can watch a movie or something,2,0911,09,42763
let me put it this way we're having sex whether you're here or not,3,0911,09,42764
pants off bing,2,0911,09,42765
alright now that i'm back why don't you just fill me in on what you've been up to,1,0911,09,42766
well i've changed your screensaver from that picture of *nsync,0,0911,09,42767
hey they were popular when i left,1,0911,09,42768
also i've just been working on this big presentation for tomorrow,0,0911,09,42769
well i should be involved in that so why don't you get me up to speed,1,0911,09,42770
that's gonna take weeks why don't just let me take care of the presentation,0,0911,09,42771
oh no no no no i see what you're doing here alright listen this is my job buddy okay i've had it for five years and i know how it works so why don't you just catch me up,1,0911,09,42772
fine,0,0911,09,42773
oh god you've totally messed with the back support of my chair how do you fix this,1,0911,09,42774
hey you've been here five years you figure it out,0,0911,09,42775
fine i will alright fill me in,1,0911,09,42776
you have a blue tie that would go with this emma spit up on mine,2,0911,09,42777
oh yeah but you have to give it back if i get a job of course by that time in the future ties will be obsolete and we'll all be wearing silver jump suits,4,0911,09,42778
hi good morning lover i gotta say after last night i'm a little weak in the knees,3,0911,09,42779
here's an idea you walk into a room take a quick scan,2,0911,09,42780
sorry but i kind of have this feeling that we may have made a baby last night,3,0911,09,42781
oh god i have to tell you something you're not pregnant,4,0911,09,42782
what are you talking about,3,0911,09,42783
that thing that i have to do to make a baby i faked it,4,0911,09,42784
what you faked it,3,0911,09,42785
you know what i don't need a tie i mean it's better open collar you know it's more casual,2,0911,09,42786
joey listen i can't do this it doesn't make any sense yesterday i was a nurse and today i'm a waitress at a cafe,6,0911,09,42787
oh sometimes we use the same extras for different parts it's okay,5,0911,09,42788
well it's not okay because i gave a very memorable performance as the nurse and now suddenly i'm the waitress that's gonna confuse my fans,6,0911,09,42789
maybe you are a nurse but you moonlight as a waitress,5,0911,09,42790
uhuh because i'm a single mother supporting my two children,6,0911,09,42791
nice,5,0911,09,42792
wait a minute dr drake ramoray and i work at the same hospital wouldn't i come over to say hi to him,6,0911,09,42793
no no see you and drake are having a fight,5,0911,09,42794
about what,6,0911,09,42795
he slept with you and then never called you,5,0911,09,42796
and i just wanted a new daddy for davy and becky,6,0911,09,42797
okay okay from the top and action,0,0911,09,42798
so i'm surprised you agreed to have lunch with me,0,0911,09,42799
i'm surprised to but yet here i am,0,0911,09,42800
cut cut what are you doing,0,0911,09,42801
yeah well i'm very angry at him because he slept with me and never called me back,6,0911,09,42802
me too,0,0911,09,42803
me too,0,0911,09,42804
oh calm down she means on the show we need some new extras around here,5,0911,09,42805
yes emma and i came in a little early to do research on the presentation i actually made a few changes but i think i'm caught up on everything so ask me anything,1,0911,09,42806
how do you fix the chair,0,0911,09,42807
except that oh hello mr zelner we're all ready for our presentation this afternoon,1,0911,09,42808
good because it's in ten minutes,0,0911,09,42809
what i can't do that i have the baby and ross is not gonna pick her up for another hour,1,0911,09,42810
well then gavin can give the presentation okay we have to do it now ralph needs to leave early today he's going helicopter shopping,0,0911,09,42811
well there you go you win you win you get to do the presentation you'll knock 'em dead no one will ever remember that i worked here and then ralph will buy his helicopter and super gavin will just fly right along side of him,1,0911,09,42812
you can do the presentation,0,0911,09,42813
no i can't i have a baby,1,0911,09,42814
i'll watch her,0,0911,09,42815
why would you do that,1,0911,09,42816
because you've worked really hard and it's your job and you're a little crazy,0,0911,09,42817
i should tell you that crying women make me very uncomfortable,0,0911,09,42818
then you're not gonna like what's coming i'm sorry i'm sorry i'm sorry thank you thank you,1,0911,09,42819
i'm really fine don't worry i'm great with children gavin mitchell pleased to meet you,0,0911,09,42820
please don't fire my friend just let me talk to her,5,0911,09,42821
okay okay but this is her last chance,0,0911,09,42822
thank you thank you how about i do something for you tomorrow i'll bring you a hat cover up the bald,5,0911,09,42823
hey listen pheebs i was just talking to the director and he was thinking maybe this time you don't hit drake you just wait on the tables,5,0911,09,42824
i can't do that i'm an actor i have a process,6,0911,09,42825
you're a masseuse you have a table with a hole in it,5,0911,09,42826
wait a minute i see what's happening here you're threatened,6,0911,09,42827
what,5,0911,09,42828
yeah i'm so good in this scene that i'm stealing focus from you well rise to the challenge tribianni because i just raised the bar come join me up here,6,0911,09,42829
yeah you can fire her but i would call security she won't go easy,5,0911,09,42830
you faked it you couldn't have faked it,3,0911,09,42831
oh yes you can you just make the faces and the noises,4,0911,09,42832
guys can fake it unbelievable the one thing that's ours besides why would you fake it when we're trying to have a baby,3,0911,09,42833
that's actually why look i'm starting a whole new career now and i'm not saying that i don't want to have a baby i'm just saying maybe we could wait a little while,4,0911,09,42834
like a month,3,0911,09,42835
or a year,4,0911,09,42836
really you want to wait a year,3,0911,09,42837
"it could be less than a year i mean you've heard my stuff ""pants like shorts but longer "" it'll probably be more than a year",4,0911,09,42838
i really wanna have a baby,3,0911,09,42839
yeah me too look i'll just get my old job back,4,0911,09,42840
no i want you to have a job that you love not statistical analysis and data reconfiguration,3,0911,09,42841
i quit and you learn what i do,4,0911,09,42842
i guess it's always gonna be scary when we have a baby,4,0911,09,42843
should we go make a baby right now before you change your mind,4,0911,09,42844
oh and i promise i will not fake it this time,4,0911,09,42845
i wish i could say the same i'm a little shook up closing credits],3,0911,09,42846
i know you botched that operation on purpose i can't prove it yet but when i do you'll be going to jail for murder i don't care if you are my brother,0,0911,09,42847
